Datum,KielerWoche,Bewoelkung,Temperatur,Wettercode,ist_feiertag,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,VPI_Backwaren
2013-12-22,0,7,8.1375,61,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-22,0,7,8.1375,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-22,0,7,8.1375,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-22,0,7,8.1375,61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-22,0,7,8.1375,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-22,0,7,8.1375,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-23,0,3,5.4875,62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-24,0,7,11.4375,61,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-24,0,7,11.4375,61,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-24,0,7,11.4375,61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-24,0,7,11.4375,61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-24,0,7,11.4375,61,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-27,0,7,5.7625,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.46666667
2013-12-27,0,7,5.7625,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.46666667
2013-12-27,0,7,5.7625,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91.46666667
2013-12-27,0,7,5.7625,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.46666667
2013-12-27,0,7,5.7625,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-29,0,7,5.7125,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.46666667
2013-12-30,0,4,4.75,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-30,0,4,4.75,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-30,0,4,4.75,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-30,0,4,4.75,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-30,0,4,4.75,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.46666667
2013-12-31,0,4,5.0375,41,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-31,0,4,5.0375,41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-31,0,4,5.0375,52,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2013-12-31,0,4,5.0375,52,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.46666667
2014-01-02,0,7,6.25,63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-02,0,7,6.25,63,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-02,0,7,6.25,63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-02,0,7,6.25,63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-02,0,7,6.25,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-02,0,7,6.25,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-03,0,7,6.8375,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-03,0,7,6.8375,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-03,0,7,6.8375,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-03,0,7,6.8375,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-03,0,7,6.8375,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-04,0,5,6.9375,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-04,0,5,6.9375,63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-04,0,5,6.9375,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-04,0,5,6.9375,63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-04,0,5,6.9375,64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-05,0,7,6.1875,63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-05,0,7,6.1875,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-05,0,7,6.1875,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-05,0,7,6.1875,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-05,0,7,6.1875,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-06,0,7,7.9125,65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-06,0,7,7.9125,65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-06,0,7,7.9125,65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-06,0,7,7.9125,65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-06,0,7,7.9125,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-07,0,7,10.4375,63,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-07,0,7,10.4375,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-07,0,7,10.4375,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-07,0,7,10.4375,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-07,0,7,10.4375,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-08,0,7,8.6375,63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-08,0,7,8.6375,63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-08,0,7,8.6375,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-08,0,7,8.6375,63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-08,0,7,8.6375,63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-09,0,7,9.6125,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-09,0,7,9.6125,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-09,0,7,9.6125,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-09,0,7,9.6125,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-09,0,7,9.6125,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-10,0,7,6.6375,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-10,0,7,6.6375,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-10,0,7,6.6375,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-10,0,7,6.6375,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-10,0,7,6.6375,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-11,0,7,5.5875,63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-11,0,7,5.5875,63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-11,0,7,5.5875,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-11,0,7,5.5875,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-11,0,7,5.5875,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-12,0,2,5.525,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-12,0,2,5.525,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-12,0,2,5.525,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-12,0,2,5.525,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-12,0,2,5.525,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-13,0,8,3.1375,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-13,0,8,3.1375,69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-13,0,8,3.1375,69,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-13,0,8,3.1375,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-13,0,8,3.1375,69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-14,0,6,4.225,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-14,0,6,4.225,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-14,0,6,4.225,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-14,0,6,4.225,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-14,0,6,4.225,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-15,0,7,3.228571,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-15,0,7,3.228571,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-15,0,7,3.228571,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-15,0,7,3.228571,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-15,0,7,3.228571,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-16,0,8,2.7375,63,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-16,0,8,2.7375,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-16,0,8,2.7375,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-16,0,8,2.7375,63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-16,0,8,2.7375,63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-17,0,7,6.7375,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-17,0,7,6.7375,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-17,0,7,6.7375,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-17,0,7,6.7375,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-17,0,7,6.7375,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-18,0,7,5.8875,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-18,0,7,5.8875,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-18,0,7,5.8875,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-18,0,7,5.8875,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-18,0,7,5.8875,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-19,0,7,2.8625,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-19,0,7,2.8625,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-19,0,7,2.8625,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-19,0,7,2.8625,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-19,0,7,2.8625,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-20,0,8,0.3875,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-20,0,8,0.3875,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-20,0,8,0.3875,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-20,0,8,0.3875,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-20,0,8,0.3875,61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-21,0,7,-0.65,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-21,0,7,-0.65,77,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-21,0,7,-0.65,77,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-21,0,7,-0.65,77,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-21,0,7,-0.65,77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-22,0,8,-3.1125,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-22,0,8,-3.1125,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-22,0,8,-3.1125,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-22,0,8,-3.1125,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-22,0,8,-3.1125,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-23,0,8,-3.1875,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-23,0,8,-3.1875,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-23,0,8,-3.1875,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-23,0,8,-3.1875,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-23,0,8,-3.1875,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-24,0,2,-5.1625,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-24,0,2,-5.1625,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-24,0,2,-5.1625,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-24,0,2,-5.1625,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-24,0,2,-5.1625,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-25,0,5,-7.0375,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-25,0,5,-7.0375,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-25,0,5,-7.0375,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-25,0,5,-7.0375,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-25,0,5,-7.0375,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-01-26,0,1,-8.475,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-26,0,1,-8.475,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-26,0,1,-8.475,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-26,0,1,-8.475,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-26,0,1,-8.475,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-01-27,0,5,0.7,69,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-27,0,5,0.7,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-27,0,5,0.7,69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-27,0,5,0.7,69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-27,0,5,0.7,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-01-28,0,7,-0.2625,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-28,0,7,-0.2625,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-28,0,7,-0.2625,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-28,0,7,-0.2625,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-28,0,7,-0.2625,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-01-29,0,7,-5.05,77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-29,0,7,-5.05,77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-29,0,7,-5.05,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-29,0,7,-5.05,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-29,0,7,-5.05,77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-01-30,0,7,-4.4875,77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-30,0,7,-4.4875,77,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-30,0,7,-4.4875,77,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-30,0,7,-4.4875,77,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-30,0,7,-4.4875,77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-01-31,0,8,-3.6875,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-31,0,8,-3.6875,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-31,0,8,-3.6875,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-31,0,8,-3.6875,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-01-31,0,8,-3.6875,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-01,0,7,3.225,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-01,0,7,3.225,63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-01,0,7,3.225,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-01,0,7,3.225,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-01,0,7,3.225,63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-02,0,0,5.4875,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-02,0,0,5.4875,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-02,0,0,5.4875,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-02,0,0,5.4875,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-02,0,0,5.4875,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-03,0,1,3.475,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-03,0,1,3.475,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-03,0,1,3.475,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-03,0,1,3.475,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-03,0,1,3.475,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-04,0,5,3.925,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-04,0,5,3.925,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-04,0,5,3.925,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-04,0,5,3.925,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-04,0,5,3.925,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-05,0,4,3.675,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-05,0,4,3.675,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-05,0,4,3.675,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-05,0,4,3.675,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-05,0,4,3.675,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-06,0,7,7.875,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-02-06,0,7,7.875,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-02-06,0,7,7.875,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-02-06,0,7,7.875,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-02-06,0,7,7.875,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91.86666667
2014-02-07,0,7,8.475,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-07,0,7,8.475,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-07,0,7,8.475,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-07,0,7,8.475,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-07,0,7,8.475,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91.86666667
2014-02-08,0,7,6.2875,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-08,0,7,6.2875,61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-08,0,7,6.2875,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-08,0,7,6.2875,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-08,0,7,6.2875,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.86666667
2014-02-09,0,5,6.7125,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-09,0,5,6.7125,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-09,0,5,6.7125,63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-09,0,5,6.7125,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-09,0,5,6.7125,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,91.86666667
2014-02-10,0,2,6.6375,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-10,0,2,6.6375,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-10,0,2,6.6375,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-10,0,2,6.6375,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-10,0,2,6.6375,43,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,91.86666667
2014-02-11,0,7,4.925,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-11,0,7,4.925,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-11,0,7,4.925,61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-11,0,7,4.925,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-11,0,7,4.925,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,91.86666667
2014-02-12,0,4,6.1,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-12,0,4,6.1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
2014-02-12,0,4,6.1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91.86666667
